ts_code,name,industry,market,list_date,avg_amount,days,liquidity_rank,rank_start,rank_end
000036.SZ,华联控股,全国地产,主板,19940617,565688.3903333334,60,959,20251120,20260213
002029.SZ,七匹狼,服饰,主板,20040806,565231.9671833334,60,960,20251120,20260213
000801.SZ,四川九洲,家用电器,主板,19980506,562712.94925,60,961,20251120,20260213
000830.SZ,鲁西化工,化工原料,主板,19980807,562436.4169666667,60,962,20251120,20260213
301510.SZ,固高科技,电器仪表,创业板,20230815,561646.2748833334,60,963,20251120,20260213
603876.SH,鼎胜新材,铝,主板,20180418,560934.71555,60,964,20251120,20260213
600885.SH,宏发股份,电气设备,主板,19960205,560807.2742666666,60,965,20251120,20260213
600171.SH,上海贝岭,半导体,主板,19980924,559488.4858833333,60,966,20251120,20260213
688239.SH,航宇科技,航空,科创板,20210705,559065.8327666667,60,967,20251120,20260213
600198.SH,大唐电信,通信设备,主板,19981021,558885.7553833333,60,968,20251120,20260213
688582.SH,芯动联科,元器件,科创板,20230630,558138.5759166667,60,969,20251120,20260213
002510.SZ,天汽模,汽车配件,主板,20101125,557468.2040714285,56,970,20251120,20260213
301536.SZ,星宸科技,半导体,创业板,20240328,557179.7102833333,60,971,20251120,20260213
301269.SZ,华大九天,半导体,创业板,20220729,556456.6871,60,972,20251120,20260213
002697.SZ,红旗连锁,超市连锁,主板,20120905,556306.129,60,973,20251120,20260213
600408.SH,安泰集团,焦炭加工,主板,20030212,555668.9082833334,60,974,20251120,20260213
002278.SZ,神开股份,化工机械,主板,20090811,554119.4225666666,60,975,20251120,20260213
300078.SZ,思创智联,软件服务,创业板,20100430,553071.8312666666,60,976,20251120,20260213
688141.SH,杰华特,半导体,科创板,20221223,552689.8140166666,60,977,20251120,20260213
600702.SH,舍得酒业,白酒,主板,19960524,552517.3574833333,60,978,20251120,20260213
600399.SH,抚顺特钢,特种钢,主板,20001229,552246.6617666667,60,979,20251120,20260213
002298.SZ,中电鑫龙,电气设备,主板,20090929,552218.0099166667,60,980,20251120,20260213
002379.SZ,宏桥控股,铝,主板,20100331,551448.4294833334,60,981,20251120,20260213
002339.SZ,积成电子,电气设备,主板,20100122,551251.9125333333,60,982,20251120,20260213
600641.SH,先导基电,半导体,主板,19930407,550387.3258333333,60,983,20251120,20260213
301629.SZ,矽电股份,半导体,创业板,20250324,549791.4079666666,60,984,20251120,20260213
300094.SZ,国联水产,渔业,创业板,20100708,549553.0150833334,60,985,20251120,20260213
300573.SZ,兴齐眼药,化学制药,创业板,20161208,549517.6087833333,60,986,20251120,20260213
002268.SZ,电科网安,IT设备,主板,20080811,548814.4259333333,60,987,20251120,20260213
600206.SH,有研新材,半导体,主板,19990319,548777.9842833333,60,988,20251120,20260213
603619.SH,中曼石油,石油开采,主板,20171117,546945.7698166666,60,989,20251120,20260213
301348.SZ,蓝箭电子,半导体,创业板,20230810,546365.92035,60,990,20251120,20260213
000591.SZ,太阳能,新型电力,主板,19960208,546214.5875666667,60,991,20251120,20260213
688409.SH,富创精密,半导体,科创板,20221010,545359.6183833333,60,992,20251120,20260213
002266.SZ,浙富控股,环境保护,主板,20080806,544364.3277166666,60,993,20251120,20260213
600552.SH,凯盛科技,元器件,主板,20021108,544206.0374500001,60,994,20251120,20260213
000786.SZ,北新建材,其他建材,主板,19970606,543608.9115,60,995,20251120,20260213
002077.SZ,大港股份,半导体,主板,20061116,543583.6463,60,996,20251120,20260213
002182.SZ,宝武镁业,小金属,主板,20071113,541639.5063166667,60,997,20251120,20260213
600416.SH,湘电股份,电气设备,主板,20020718,541547.5033333333,60,998,20251120,20260213
603606.SH,东方电缆,电气设备,主板,20141015,540235.34425,60,999,20251120,20260213
000686.SZ,东北证券,证券,主板,19970227,540055.0056166666,60,1000,20251120,20260213
600120.SH,浙江东方,多元金融,主板,19971201,539664.45445,60,1001,20251120,20260213
301079.SZ,邵阳液压,机械基件,创业板,20211019,539586.3892666666,60,1002,20251120,20260213
688228.SH,开普云,软件服务,科创板,20200327,539233.7952166667,60,1003,20251120,20260213
002815.SZ,崇达技术,元器件,主板,20161012,538852.8277666667,60,1004,20251120,20260213
000166.SZ,申万宏源,证券,主板,20150126,537492.1016333334,60,1005,20251120,20260213
300765.SZ,新诺威,食品,创业板,20190322,536099.21625,60,1006,20251120,20260213
301013.SZ,利和兴,专用机械,创业板,20210629,535698.7177500001,60,1007,20251120,20260213
600203.SH,福日电子,元器件,主板,19990514,534989.9031666667,60,1008,20251120,20260213
605255.SH,天普股份,汽车配件,主板,20200825,534096.43606,50,1009,20251120,20260213
000676.SZ,智度股份,互联网,主板,19961224,534028.74515,60,1010,20251120,20260213
601838.SH,成都银行,银行,主板,20180131,533616.8059166666,60,1011,20251120,20260213
300866.SZ,安克创新,元器件,创业板,20200824,533576.44535,60,1012,20251120,20260213
300997.SZ,欢乐家,软饮料,创业板,20210602,533435.308,60,1013,20251120,20260213
002056.SZ,横店东磁,电气设备,主板,20060802,533299.5893,60,1014,20251120,20260213
603087.SH,甘李药业,生物制药,主板,20200629,533278.1433666666,60,1015,20251120,20260213
002128.SZ,电投能源,煤炭开采,主板,20070418,533037.2594,60,1016,20251120,20260213
300328.SZ,宜安科技,小金属,创业板,20120619,531913.3589166667,60,1017,20251120,20260213
603288.SH,海天味业,食品,主板,20140211,531691.8887,60,1018,20251120,20260213
000561.SZ,烽火电子,通信设备,主板,19940509,531568.8342666667,60,1019,20251120,20260213
600850.SH,电科数字,软件服务,主板,19940324,531520.8595666667,60,1020,20251120,20260213
601229.SH,上海银行,银行,主板,20161116,531460.5032166666,60,1021,20251120,20260213
300368.SZ,汇金股份,IT设备,创业板,20140123,531156.26485,60,1022,20251120,20260213
600029.SH,南方航空,空运,主板,20030725,530940.2066666667,60,1023,20251120,20260213
603327.SH,福蓉科技,元器件,主板,20190523,529756.7665166666,60,1024,20251120,20260213
002440.SZ,闰土股份,染料涂料,主板,20100706,529539.3841666667,60,1025,20251120,20260213
600865.SH,百大集团,百货,主板,19940809,529357.3453833334,60,1026,20251120,20260213
600256.SH,广汇能源,石油开采,主板,20000526,529079.1711833334,60,1027,20251120,20260213
301667.SZ,纳百川,汽车配件,创业板,20251223,528328.1125675675,37,1028,20251120,20260213
002187.SZ,广百股份,百货,主板,20071122,528215.95225,60,1029,20251120,20260213
301120.SZ,新特电气,电气设备,创业板,20220419,527769.25405,60,1030,20251120,20260213
002643.SZ,万润股份,化工原料,主板,20111220,526485.9583666667,60,1031,20251120,20260213
300296.SZ,利亚德,元器件,创业板,20120315,526049.7167166666,60,1032,20251120,20260213
603712.SH,七一二,通信设备,主板,20180226,524208.8667833333,60,1033,20251120,20260213
601108.SH,财通证券,证券,主板,20171024,523482.83435,60,1034,20251120,20260213
300042.SZ,朗科科技,IT设备,创业板,20100108,522701.5856166667,60,1035,20251120,20260213
603360.SH,百傲化学,农药化肥,主板,20170206,522202.20656666666,60,1036,20251120,20260213
600348.SH,华阳股份,煤炭开采,主板,20030821,520145.7319666667,60,1037,20251120,20260213
600114.SH,东睦股份,机械基件,主板,20040511,520029.80226666667,60,1038,20251120,20260213
300005.SZ,探路者,服饰,创业板,20091030,519909.2137666667,60,1039,20251120,20260213
002093.SZ,国脉科技,文教休闲,主板,20061215,519870.48901666666,60,1040,20251120,20260213
603859.SH,能科科技,软件服务,主板,20161021,518980.40923333337,60,1041,20251120,20260213
000420.SZ,吉林化纤,化纤,主板,19960802,518683.86655000004,60,1042,20251120,20260213
000032.SZ,深桑达Ａ,建筑工程,主板,19931028,518437.2498666666,60,1043,20251120,20260213
300975.SZ,商络电子,元器件,创业板,20210421,517097.3263,60,1044,20251120,20260213
605499.SH,东鹏饮料,软饮料,主板,20210527,516278.02694999997,60,1045,20251120,20260213
300629.SZ,新劲刚,元器件,创业板,20170324,515610.03335,60,1046,20251120,20260213
600590.SH,泰豪科技,通信设备,主板,20020703,515462.40613333334,60,1047,20251120,20260213
002315.SZ,焦点科技,互联网,主板,20091209,515415.30148333334,60,1048,20251120,20260213
002203.SZ,海亮股份,铜,主板,20080116,514687.92038333334,60,1049,20251120,20260213
688261.SH,东微半导,半导体,科创板,20220210,514653.06955,60,1050,20251120,20260213
600838.SH,上海九百,百货,主板,19940224,514500.8685166667,60,1051,20251120,20260213
600835.SH,上海机电,运输设备,主板,19940224,513659.17508333334,60,1052,20251120,20260213
688327.SH,云从科技-UW,软件服务,科创板,20220527,513463.30730000004,60,1053,20251120,20260213
600403.SH,大有能源,煤炭开采,主板,20031009,513438.39496666664,60,1054,20251120,20260213
002455.SZ,百川股份,化工原料,主板,20100803,513271.86065,60,1055,20251120,20260213
300429.SZ,强力新材,化工原料,创业板,20150324,513045.3825833333,60,1056,20251120,20260213
300142.SZ,沃森生物,生物制药,创业板,20101112,512811.3116166667,60,1057,20251120,20260213
300100.SZ,双林股份,汽车配件,创业板,20100806,512760.6053,60,1058,20251120,20260213
600009.SH,上海机场,机场,主板,19980218,512567.2742666667,60,1059,20251120,20260213
601066.SH,中信建投,证券,主板,20180620,512537.07715,60,1060,20251120,20260213
600499.SH,科达制造,专用机械,主板,20021010,512349.73594,50,1061,20251120,20260213
002023.SZ,海特高新,航空,主板,20040721,512167.2464333334,60,1062,20251120,20260213
688332.SH,中科蓝讯,半导体,科创板,20220715,511952.9024166667,60,1063,20251120,20260213
000417.SZ,合百集团,百货,主板,19960812,511553.94053333334,60,1064,20251120,20260213
600516.SH,方大炭素,矿物制品,主板,20020830,511300.03208333335,60,1065,20251120,20260213
600961.SH,株冶集团,铅锌,主板,20040830,510999.8996333333,60,1066,20251120,20260213
300622.SZ,博士眼镜,其他商业,创业板,20170315,510964.6129833333,60,1067,20251120,20260213
300607.SZ,拓斯达,专用机械,创业板,20170209,510155.7839333333,60,1068,20251120,20260213
002006.SZ,精工科技,专用机械,主板,20040625,510131.72099999996,60,1069,20251120,20260213
603618.SH,杭电股份,电气设备,主板,20150217,510106.97245,60,1070,20251120,20260213
600845.SH,宝信软件,软件服务,主板,19940311,509879.4535,60,1071,20251120,20260213
002067.SZ,景兴纸业,造纸,主板,20060915,509786.97061666666,60,1072,20251120,20260213
688709.SH,成都华微,半导体,科创板,20240207,509552.63923333335,60,1073,20251120,20260213
603703.SH,盛洋科技,元器件,主板,20150423,506632.18936666666,60,1074,20251120,20260213
002170.SZ,芭田股份,农药化肥,主板,20070919,506548.48855,60,1075,20251120,20260213
003816.SZ,中国广核,新型电力,主板,20190826,506127.40488333337,60,1076,20251120,20260213
600990.SH,四创电子,通信设备,主板,20040510,506095.85285,60,1077,20251120,20260213
001696.SZ,宗申动力,摩托车,主板,19970306,505952.3185333333,60,1078,20251120,20260213
300885.SZ,海昌新材,机械基件,创业板,20200910,505624.17296666664,60,1079,20251120,20260213
300043.SZ,星辉娱乐,互联网,创业板,20100120,504702.25365,60,1080,20251120,20260213
002228.SZ,合兴包装,广告包装,主板,20080508,503894.82081666664,60,1081,20251120,20260213
002583.SZ,海能达,通信设备,主板,20110527,503595.13175,60,1082,20251120,20260213
601058.SH,赛轮轮胎,汽车配件,主板,20110630,503050.24118333333,60,1083,20251120,20260213
688052.SH,纳芯微,半导体,科创板,20220422,503028.1815,60,1084,20251120,20260213
688025.SH,杰普特,专用机械,科创板,20191031,502820.0270333334,60,1085,20251120,20260213
000551.SZ,创元科技,专用机械,主板,19940106,500882.59885,60,1086,20251120,20260213
300896.SZ,爱美客,医疗保健,创业板,20200928,500251.93131666665,60,1087,20251120,20260213
000723.SZ,美锦能源,焦炭加工,主板,19970515,499586.5363,60,1088,20251120,20260213
603496.SH,恒为科技,IT设备,主板,20170607,499230.3996833333,60,1089,20251120,20260213
601567.SH,三星电气,电气设备,主板,20110615,499088.29815,60,1090,20251120,20260213
301219.SZ,腾远钴业,小金属,创业板,20220317,499008.54323333333,60,1091,20251120,20260213
601186.SH,中国铁建,建筑工程,主板,20080310,498954.7134,60,1092,20251120,20260213
301488.SZ,豪恩汽电,汽车配件,创业板,20230704,498897.91318333335,60,1093,20251120,20260213
300263.SZ,隆华科技,专用机械,创业板,20110916,498841.2822666667,60,1094,20251120,20260213
603061.SH,金海通,半导体,主板,20230303,498725.9785666667,60,1095,20251120,20260213
601788.SH,光大证券,证券,主板,20090818,497853.01101666666,60,1096,20251120,20260213
002897.SZ,意华股份,元器件,主板,20170907,496807.34918333334,60,1097,20251120,20260213
603809.SH,豪能股份,汽车配件,主板,20171128,496484.2928666667,60,1098,20251120,20260213
300671.SZ,富满微,半导体,创业板,20170705,496274.0913833333,60,1099,20251120,20260213
003041.SZ,真爱美家,纺织,主板,20210406,495553.83656666667,60,1100,20251120,20260213
688778.SH,厦钨新能,电气设备,科创板,20210805,495069.49031666666,60,1101,20251120,20260213
600598.SH,北大荒,种植业,主板,20020329,495057.61891666666,60,1102,20251120,20260213
603031.SH,安孚科技,电气设备,主板,20160822,494720.76228333334,60,1103,20251120,20260213
603290.SH,斯达半导,半导体,主板,20200204,494707.93433333334,60,1104,20251120,20260213
002064.SZ,华峰化学,化纤,主板,20060823,494541.56016666663,60,1105,20251120,20260213
002150.SZ,正泰电源,机械基件,主板,20070810,493735.94385000004,60,1106,20251120,20260213
300552.SZ,万集科技,IT设备,创业板,20161021,492421.7208833333,60,1107,20251120,20260213
603052.SH,可川科技,元器件,主板,20221011,492184.4840833333,60,1108,20251120,20260213
000596.SZ,古井贡酒,白酒,主板,19960927,491994.1638833333,60,1109,20251120,20260213
300130.SZ,新国都,IT设备,创业板,20101019,490653.37591666664,60,1110,20251120,20260213
300581.SZ,晨曦航空,航空,创业板,20161220,490189.63845,60,1111,20251120,20260213
688519.SH,南亚新材,元器件,科创板,20200818,490181.9496,60,1112,20251120,20260213
002183.SZ,怡亚通,仓储物流,主板,20071113,490141.30005,60,1113,20251120,20260213
000546.SZ,金圆股份,环境保护,主板,19931215,488176.49244999996,60,1114,20251120,20260213
688318.SH,财富趋势,软件服务,科创板,20200427,487411.3579666667,60,1115,20251120,20260213
002670.SZ,国盛证券,证券,主板,20120416,487246.4287166667,60,1116,20251120,20260213
600226.SH,亨通股份,供气供热,主板,19991116,487231.2993833333,60,1117,20251120,20260213
300469.SZ,信息发展,软件服务,创业板,20150611,486073.5084,60,1118,20251120,20260213
300774.SZ,倍杰特,环境保护,创业板,20210804,485945.7094833333,60,1119,20251120,20260213
600436.SH,片仔癀,中成药,主板,20030616,485637.93003333337,60,1120,20251120,20260213
301150.SZ,中一科技,电气设备,创业板,20220421,484628.69765000005,60,1121,20251120,20260213
000815.SZ,美利云,通信设备,主板,19980609,484158.99315000005,60,1122,20251120,20260213
605589.SH,圣泉集团,化工原料,主板,20210810,484042.7356,60,1123,20251120,20260213
600313.SH,农发种业,种植业,主板,20010119,484026.46563333337,60,1124,20251120,20260213
603890.SH,春秋电子,元器件,主板,20171212,483274.47706666664,60,1125,20251120,20260213
002430.SZ,杭氧股份,化工机械,主板,20100610,483193.5683666666,60,1126,20251120,20260213
600066.SH,宇通客车,汽车整车,主板,19970508,482052.06065,60,1127,20251120,20260213
